term,group_count,overall_count,exact_pval,sig,genes
structural molecule activity,22,261,2.0477862065799566e-7,TRUE,YDL075W YDR322C-A YDR356W YGL103W YGR034W YGR085C YHL001W YHL033C YHR010W YIL115C YJL189W YKL096W YLR061W YLR194C YLR333C YLR344W YLR388W YMR121C YMR194W YMR242C YOR167C YPR132W
structural constituent of ribosome,17,179,1.1111720140491696e-6,TRUE,YDL075W YGL103W YGR034W YGR085C YHL001W YHL033C YHR010W YJL189W YLR061W YLR333C YLR344W YLR388W YMR121C YMR194W YMR242C YOR167C YPR132W
RNA binding,15,365,0.030229610026091185,FALSE,YDR195W YDR505C YGL103W YGR034W YHL001W YHR066W YLL011W YLR175W YLR304C YLR344W YMR121C YMR194W YNL251C YOL123W YOR310C
oxidoreductase activity,11,270,0.06258278874560386,FALSE,YBR010W YDL067C YDL174C YDR019C YDR529C YER081W YGR183C YHR001W-A YHR008C YNR015W YPR191W
transmembrane transporter activity,11,278,0.07385165686150527,FALSE,YDL067C YDR322C-A YDR529C YGR183C YHR001W-A YHR026W YHR094C YLL028W YOL077W-A YPR020W YPR191W
DNA binding,12,324,0.09345072725211365,FALSE,YBL054W YBR010W YDL020C YDR224C YEL037C YER164W YFR037C YGL169W YKL089W YLR304C YOR028C YOR344C
kinase activity,7,182,0.15286442109153148,FALSE,YAR018C YGR052W YKL024C YOL128C YOR119C YOR233W YPL026C
mRNA binding,7,189,0.1748927412607877,FALSE,YDR505C YLL011W YLR175W YLR304C YNL251C YOL123W YOR310C
ion binding,13,576,0.6580001957805327,FALSE,YCR087C-A YDL174C YDR153C YDR339C YEL020W-A YFR037C YGL089C YGL101W YGR211W YLL018C-A YLR388W YOL003C YPL187W
enzyme regulator activity,5,249,0.731720937393968,FALSE,YDL117W YDL179W YDL181W YOL010W YOR047C
transferase activity,14,719,0.8537591387266263,FALSE,YAR018C YGL169W YGR052W YIL096C YKL022C YKL024C YLR342W YMR310C YOL003C YOL128C YOR119C YOR233W YPL026C YPR139C
hydrolase activity,9,567,0.9445660211611162,FALSE,YBL018C YDR339C YEL037C YGL101W YHR204W YIL015W YMR180C YMR274C YOL010W
