term,group_count,overall_count,exact_pval,sig,genes
protein folding,8,91,6.6129983411139165e-6,TRUE,YDR214W YGR142W YLR216C YNL007C YOR020C YOR027W YPL240C YPR158W
transport,18,874,0.006063285216145264,FALSE,YBR068C YBR111W-A YDR214W YGR142W YGR209C YHL007C YHL040C YHR092C YJL085W YKL205W YMR153W YNL007C YNR060W YOR020C YOR262W YOR273C YPL058C YPR158W
nuclear transport,6,156,0.007877722367595805,FALSE,YBR111W-A YDR214W YKL205W YMR153W YNL007C YOR262W
nucleocytoplasmic transport,6,156,0.007877722367595805,FALSE,YBR111W-A YDR214W YKL205W YMR153W YNL007C YOR262W
cellular component assembly,9,534,0.14456646441344284,FALSE,YDR078C YFL002C YHL007C YHR040W YJL085W YNL240C YOR020C YOR058C YPL240C
lipid metabolic process,5,249,0.14922765157031548,FALSE,YER044C YGL055W YMR006C YMR015C YOL151W
small molecule metabolic process,9,556,0.171958521939856,FALSE,YBR218C YDR368W YEL038W YER044C YGL055W YGR180C YMR015C YOL151W YOR095C
protein-containing complex assembly,6,375,0.2484864230557243,FALSE,YDR078C YFL002C YHR040W YJL085W YOR020C YPL240C
response to stress,6,503,0.5113210038067733,FALSE,YDR078C YDR368W YHL007C YML058W YNL007C YPL240C
catabolic process,6,615,0.713321010976329,FALSE,YBR101C YBR111W-A YDR368W YFR044C YNL007C YNL232W
biosynthetic process,9,973,0.8013324134108699,FALSE,YBR111W-A YBR218C YEL038W YER044C YGL055W YGR180C YHR070W YMR015C YOR095C
cellular nitrogen compound metabolic process,11,1386,0.9455267094091248,FALSE,YBR111W-A YDR078C YFL002C YGL169W YGR180C YHR040W YHR070W YNL022C YNL232W YOR095C YPL157W
